Timestamp,ALIEN_DEAD_CITY,ALIEN_DEAD_CITY_BETA,ASIA,ASIA_4V4,ASIA_CLAN,AS_BATTLE_ROYALE,AS_DEAD_CITY,AUSTRALIA,AUSTRALIA_CLAN,DEAD_CITY,EUROPE,EUROPE_CLAN,EU_4V4,EU_BATTLE_ROYALE,EU_DEAD_CITY,INDIA,INDIA_CLAN,JAPAN,JAPAN_CLAN,NA_BATTLE_ROYALE,NA_DUO_BETA,RUSSIA,USA,USA_4V4,USA_BETA,USA_CLAN,USA_WEST,USA_WEST_CLAN,ZOMBIE_DEAD_CITY_BETA_01
1743424200,0,0,26,4,0,18,8,5,0,3,37,0,1,18,3,8,0,9,0,6,0,8,9,1,5,0,12,0,0
1743426000,0,0,22,1,0,17,8,5,0,2,43,0,3,16,9,10,0,6,0,5,0,8,15,0,5,0,11,0,0
1743427800,0,0,20,4,0,14,6,5,0,1,45,0,5,18,10,11,0,11,0,11,0,12,24,3,5,0,10,0,0
1743429600,0,0,24,2,0,12,6,0,0,5,51,0,5,16,14,11,0,11,0,14,0,8,22,4,5,0,7,0,0
1743431400,0,0,25,2,0,11,3,0,0,5,54,0,8,15,9,8,0,7,0,15,0,8,22,3,5,0,5,0,0
1743433200,0,0,22,1,0,9,3,0,0,3,53,0,12,15,11,6,0,0,0,19,0,6,24,5,5,0,8,0,0
1743435000,0,0,18,1,0,5,3,0,0,10,51,0,9,14,3,7,0,7,0,23,0,9,33,3,5,0,10,0,0
1743436800,0,0,17,1,0,11,3,0,0,1,64,0,1,15,11,10,0,5,0,21,1,8,33,6,0,0,12,0,0
1743438600,0,0,8,0,0,7,3,0,0,8,62,0,5,11,15,7,0,0,0,18,0,9,25,4,5,0,9,0,0
1743440400,0,0,8,0,0,4,1,0,0,11,46,0,4,19,6,11,0,5,0,11,0,10,35,5,5,0,12,0,0
1743442200,0,0,7,0,0,5,1,0,0,4,61,0,4,19,8,0,0,8,0,19,0,8,29,8,5,0,22,0,0
1743444000,0,0,8,0,0,2,1,0,0,9,42,0,8,20,6,0,0,6,0,23,0,10,37,3,5,0,22,0,0
1743445800,0,0,11,0,0,4,1,5,0,10,35,0,4,22,9,0,0,0,0,19,0,5,30,4,5,0,7,0,0
1743447600,0,0,6,2,0,1,1,0,0,10,36,0,4,8,1,5,0,0,0,27,0,5,38,5,5,0,11,0,0
1743449400,0,0,5,0,0,3,2,0,0,8,31,0,3,9,6,5,0,0,0,22,1,5,35,11,5,0,12,0,0
1743451200,0,0,5,1,0,2,2,5,0,11,21,0,2,13,5,5,0,0,0,21,0,0,56,8,5,0,9,0,0
1743453000,0,0,0,0,0,1,0,0,0,6,16,0,1,5,1,0,0,0,0,19,0,8,47,9,5,0,11,0,0
1743454800,0,0,5,0,0,5,0,5,0,13,11,0,1,8,0,0,0,0,0,25,0,5,44,3,5,0,11,0,0
1743456600,0,0,7,0,0,4,1,6,0,10,9,0,1,5,1,0,0,7,0,30,0,0,44,0,5,0,9,0,0
1743458400,0,0,13,1,0,4,1,9,0,6,5,0,1,5,1,0,0,8,0,28,0,0,43,3,5,0,11,0,0
1743460200,0,0,7,1,0,3,0,12,0,12,7,0,0,6,1,0,0,8,0,16,0,0,52,5,5,0,10,0,0
1743462000,0,0,8,1,0,2,0,11,0,4,0,0,0,2,1,0,0,10,0,14,0,0,53,5,5,0,15,0,0
1743463800,0,0,6,1,0,5,2,8,0,10,7,0,0,3,0,0,0,10,0,27,0,0,49,6,5,0,12,0,0
1743465600,0,0,5,1,0,5,0,6,0,7,8,0,0,0,0,0,0,18,0,16,0,0,50,4,5,0,19,0,0
1743467400,0,0,9,1,0,4,2,10,0,4,7,0,0,1,0,6,0,10,0,13,0,0,47,4,5,0,17,0,0
1743469200,0,0,8,3,0,6,1,11,0,6,0,0,0,0,0,0,0,12,0,10,0,5,37,5,5,0,11,0,0
1743471000,0,0,8,3,0,11,4,9,0,6,5,0,1,1,0,0,0,17,0,11,0,0,30,7,5,0,11,0,0
1743472800,0,0,7,6,0,10,8,7,0,6,7,0,0,0,0,0,0,21,0,10,0,0,27,3,5,0,19,0,0
1743474600,0,0,7,3,0,12,6,10,0,5,7,0,0,1,0,0,0,18,0,18,0,5,13,1,5,0,18,0,0
1743476400,0,0,6,1,0,12,1,9,0,2,5,0,0,0,0,0,0,16,0,17,0,0,16,3,5,0,23,0,0
1743478200,0,0,10,6,0,23,4,10,0,3,6,0,0,0,1,0,0,20,0,6,0,0,17,1,5,0,22,0,0
1743480000,0,0,12,5,0,13,8,7,0,1,0,0,0,0,0,6,0,21,0,2,0,5,12,1,5,0,16,0,0
1743481800,0,0,19,2,0,10,6,8,0,2,5,0,1,0,1,7,0,23,0,5,0,0,6,1,5,0,14,0,0
1743483600,0,0,13,3,0,8,11,7,0,2,6,0,1,5,0,8,0,12,0,5,0,0,9,0,5,0,16,0,0
1743485400,0,0,12,3,0,19,8,10,0,3,6,0,0,2,0,7,0,24,0,1,0,6,7,0,5,0,19,0,0
1743487200,0,0,26,5,0,17,6,10,0,1,9,0,1,3,1,7,0,23,0,2,0,6,0,0,5,0,17,0,0
1743489000,0,0,12,8,0,18,8,10,0,0,9,0,1,6,1,9,0,22,0,3,0,5,0,0,5,0,12,0,0
1743490800,0,0,19,1,0,23,6,8,0,1,10,0,3,4,3,9,0,22,0,1,0,5,5,0,5,0,16,0,0
1743492600,0,0,27,4,0,15,8,12,0,0,21,0,2,12,2,8,0,25,0,1,0,7,5,1,5,0,9,0,0
1743494400,0,0,27,6,0,15,6,10,0,0,20,0,0,7,6,11,0,37,0,1,0,10,0,0,5,0,23,0,0
1743496200,0,0,16,6,0,19,6,10,0,1,16,0,2,6,3,8,0,34,0,0,0,11,6,0,5,0,17,0,0
1743498000,0,0,10,7,0,25,13,10,0,1,26,0,1,7,7,10,0,20,0,0,0,5,0,0,5,0,17,0,0
1743499800,0,0,11,5,0,22,11,10,0,0,23,0,1,14,6,11,0,16,0,1,0,7,0,0,5,0,15,0,0
1743501600,0,0,19,9,0,23,5,9,0,0,28,0,0,11,2,12,0,10,0,2,0,9,7,0,5,0,23,0,0
1743503400,0,0,23,4,0,10,5,5,0,2,25,0,2,12,6,10,0,11,0,1,0,8,8,0,5,0,17,0,0
1743505200,0,0,28,9,0,27,5,10,0,0,21,0,1,8,1,12,0,12,0,1,0,7,11,1,5,0,18,0,0
1743507000,0,0,25,3,0,16,7,9,0,1,37,0,1,16,3,9,0,12,0,6,0,8,10,0,5,0,19,0,0
1743508800,0,0,23,4,0,20,5,8,0,3,40,0,2,14,2,9,0,9,0,2,0,6,12,4,5,0,11,0,0
1743510600,0,0,24,2,0,18,9,5,0,6,51,0,5,16,7,7,0,10,0,5,0,6,9,1,5,0,22,0,0
1743512400,0,0,25,4,0,11,7,6,0,2,43,0,1,19,6,6,0,11,0,7,0,7,10,1,5,0,17,0,0
1743514200,0,0,24,3,0,20,2,6,0,6,42,0,8,18,8,8,0,10,0,7,0,8,16,1,5,0,12,0,0
1743516000,0,0,40,1,0,14,5,0,0,4,49,0,3,15,10,7,0,11,0,5,0,8,17,5,5,0,9,0,0
1743517800,0,0,27,7,0,19,9,0,0,2,51,0,0,19,8,7,0,10,0,20,0,6,23,1,5,0,10,0,0
1743519600,0,0,25,4,0,5,6,5,0,6,52,0,7,19,13,8,0,6,0,12,0,5,22,2,5,0,9,0,0
1743521400,0,0,15,5,0,6,1,5,0,8,61,0,7,17,9,12,0,7,0,15,1,7,25,1,5,0,11,0,0
1743523200,0,0,8,1,0,10,4,0,0,5,62,0,5,13,9,9,0,0,0,22,0,5,31,0,5,0,6,0,0
1743525000,0,0,12,2,0,5,4,0,0,7,64,0,5,16,9,6,0,0,0,27,0,7,33,1,5,0,12,0,0
1743526800,0,0,8,2,0,8,2,0,0,10,54,0,3,21,6,7,0,5,0,17,1,9,36,1,5,0,12,0,0
1743528600,0,0,7,2,0,3,2,0,0,8,60,0,4,12,10,6,0,5,0,22,0,7,22,4,5,0,8,0,0
1743530400,0,0,8,1,0,1,0,0,0,10,53,0,4,16,5,0,0,5,0,24,0,0,26,6,5,0,9,0,0
1743532200,0,0,7,0,0,3,3,0,0,6,42,0,3,19,8,0,0,0,0,14,0,5,38,4,5,0,8,0,0
1743534000,0,0,0,0,0,1,0,0,0,7,36,0,2,7,7,0,0,0,0,26,0,5,34,9,5,0,10,0,0
1743535800,0,0,6,0,0,0,0,5,0,7,34,0,4,8,7,5,0,0,0,23,0,0,34,8,5,0,12,0,0
1743537600,0,0,0,0,0,2,0,7,0,13,29,0,3,3,2,0,0,0,0,15,0,6,36,9,5,0,12,0,0
1743539400,0,0,5,0,0,1,2,5,0,9,23,0,4,5,0,0,0,0,0,19,0,0,51,9,5,0,10,0,0
1743541200,0,0,0,0,0,1,0,11,0,7,17,0,1,1,1,0,0,0,0,29,0,0,43,8,5,0,12,0,0
1743543000,0,0,5,0,0,0,0,7,0,9,16,0,1,2,0,0,0,0,0,20,0,5,45,2,5,0,10,0,0
1743544800,0,0,5,0,0,3,0,8,0,7,8,0,0,4,0,0,0,7,0,24,0,0,45,2,5,0,11,0,0
1743546600,0,0,6,1,0,3,3,6,0,9,7,0,0,3,0,0,0,6,0,25,0,0,40,1,5,0,12,0,0
1743548400,0,0,5,1,0,5,2,9,0,3,5,0,0,5,0,0,0,11,0,11,0,0,42,4,5,0,16,0,0
1743550200,0,0,12,0,0,7,2,6,0,9,6,0,1,2,0,0,0,12,0,12,0,0,37,4,5,0,17,0,0
1743552000,0,0,9,1,0,7,2,12,0,6,5,0,2,2,0,5,0,12,0,20,0,5,42,1,5,0,14,0,0
1743553800,0,0,7,2,0,3,1,5,0,5,6,0,1,1,1,5,0,16,0,15,0,7,41,3,5,0,19,0,0
1743555600,0,0,10,2,0,8,5,7,0,4,0,0,1,1,0,0,0,19,0,13,0,5,33,4,5,0,24,0,0
1743557400,0,0,10,2,0,10,1,7,0,3,5,0,2,1,0,0,0,19,0,13,0,6,36,4,5,0,24,0,0
1743559200,0,0,11,3,0,13,0,10,0,10,6,0,0,2,0,0,0,27,0,7,0,0,20,3,5,0,18,0,0
1743561000,0,0,10,4,0,11,2,9,0,4,5,0,0,0,0,0,0,18,0,13,0,0,19,0,5,0,21,0,0
1743562800,0,0,12,1,0,7,2,10,0,4,5,0,0,0,0,0,0,17,0,7,0,0,19,0,5,0,27,0,0
1743564600,0,0,12,3,0,8,3,11,0,1,5,0,0,0,0,6,0,14,0,7,0,0,22,2,5,0,17,0,0
1743566400,0,0,9,3,0,14,6,5,0,1,5,0,1,0,0,7,0,16,0,7,0,0,10,3,5,0,16,0,0
1743568200,0,0,11,6,0,19,6,11,0,0,0,0,0,0,0,6,0,24,0,4,0,0,13,0,5,0,15,0,0
1743570000,0,0,12,1,0,15,9,9,0,2,8,0,1,0,0,6,0,18,0,4,0,0,7,1,5,0,20,0,0
1743571800,0,0,18,2,0,22,5,9,0,1,12,0,1,5,0,8,0,24,0,7,0,0,5,4,5,0,14,0,0
1743573600,0,0,20,3,0,15,10,11,0,1,8,0,0,7,1,5,0,25,0,2,0,6,5,1,5,0,13,0,0
1743575400,0,0,16,4,0,24,5,8,0,0,11,0,2,11,0,8,0,22,0,2,0,5,0,0,5,0,10,0,0
1743577200,0,0,18,4,0,25,6,9,0,1,21,0,1,10,4,9,0,23,0,1,0,7,0,1,5,0,10,0,0
1743579000,0,0,25,4,0,12,10,10,0,1,18,0,4,9,4,6,0,23,0,2,0,6,0,1,5,0,7,0,0
1743580800,0,0,25,3,0,21,9,12,0,0,27,0,1,9,6,6,0,23,0,0,0,0,0,1,5,0,13,0,0
1743582600,0,0,31,5,0,26,4,8,0,1,31,0,2,8,11,7,0,21,0,0,0,5,5,2,5,0,12,0,0
1743584400,0,0,31,6,0,27,10,6,0,0,26,0,4,5,5,7,0,17,0,0,0,0,0,1,5,0,23,0,0
1743586200,0,0,38,4,0,26,6,8,0,0,35,0,2,15,3,10,0,19,0,1,0,5,6,0,5,0,11,0,0
1743588000,0,0,30,4,0,16,12,7,0,0,24,0,2,10,7,7,0,10,0,1,0,9,11,2,5,0,17,0,0
1743589800,0,0,26,10,0,17,7,9,0,0,33,0,2,17,6,12,0,10,0,2,0,7,5,0,5,0,12,0,0
1743591600,0,0,27,6,0,16,10,5,0,0,39,0,6,12,3,12,0,12,0,2,0,8,8,0,5,0,16,0,0
1743593400,0,0,26,2,0,20,6,8,0,0,51,0,2,19,9,7,0,9,0,5,0,10,11,5,5,0,10,0,0
1743595200,0,0,23,3,0,9,5,11,0,2,63,0,3,16,9,5,0,12,0,0,0,0,11,3,5,0,22,0,0
1743597000,0,0,26,1,0,13,3,6,0,1,62,0,3,18,7,6,0,12,0,5,0,9,8,2,5,0,22,0,0
1743598800,0,0,21,8,0,18,8,6,0,6,53,0,8,32,7,5,0,10,0,6,0,8,17,2,5,0,17,0,0
1743600600,0,0,22,2,0,11,7,5,0,5,47,0,8,20,10,10,0,12,0,7,0,6,16,5,5,0,8,0,0
1743602400,0,0,18,1,0,8,5,0,0,7,57,0,6,10,9,6,0,11,0,11,0,8,12,1,5,0,10,0,0
1743604200,0,0,23,3,0,7,3,0,0,6,56,0,4,18,11,5,0,8,0,13,0,7,22,4,5,0,12,0,0
1743606000,0,0,18,6,0,4,4,0,0,9,66,0,4,15,8,6,0,8,0,17,0,8,27,7,5,0,12,0,0
1743607800,0,0,10,2,0,6,5,0,0,6,54,0,3,18,5,5,0,7,0,10,0,7,34,6,5,0,11,0,0
1743609600,0,0,11,1,0,7,2,0,0,7,60,0,5,26,9,8,0,6,0,12,0,5,31,9,5,0,6,0,0
1743611400,0,0,9,0,0,8,4,7,0,5,57,0,7,22,4,0,0,5,0,22,0,6,30,2,5,0,7,0,0
1743613200,0,0,11,0,0,3,2,0,0,4,67,0,4,20,11,0,0,0,0,19,0,7,32,2,5,0,11,0,0
1743615000,0,0,10,1,0,2,3,5,0,6,48,0,9,6,14,5,0,0,0,15,0,7,42,10,5,0,15,0,0
1743616800,0,0,8,1,0,5,1,0,0,6,48,0,6,9,9,5,0,5,0,23,0,9,43,6,5,0,10,0,0
1743618600,0,0,10,0,0,4,1,0,0,9,53,0,4,9,6,5,0,0,0,28,0,8,41,1,5,0,11,0,0
1743620400,0,0,9,1,0,1,2,0,0,4,36,0,4,12,4,6,0,0,0,36,0,7,45,5,5,0,12,0,0
1743622200,0,0,6,1,0,1,1,0,0,6,36,0,2,9,3,0,0,0,0,23,0,5,43,9,5,0,12,0,0
1743624000,0,0,5,0,0,1,1,5,0,10,34,0,2,13,2,0,0,0,0,31,0,0,41,8,5,0,7,0,0
1743625800,0,0,8,0,0,1,3,7,0,10,13,0,0,6,4,0,0,0,0,33,0,5,48,5,5,0,10,0,0
1743627600,0,0,0,0,0,2,0,5,0,7,9,0,0,6,3,0,0,0,0,22,0,0,36,6,5,0,10,0,0
1743629400,0,0,0,0,0,4,0,7,0,15,7,0,0,2,3,0,0,0,0,22,0,0,51,5,5,0,12,0,0
1743631200,0,0,0,0,0,0,1,5,0,8,9,0,0,4,2,0,0,6,0,24,0,0,45,12,5,0,12,0,0
1743633000,0,0,6,0,0,4,0,9,0,9,10,0,0,2,2,0,0,0,0,12,0,5,38,13,5,0,11,0,0
1743634800,0,0,6,2,0,6,0,9,0,3,7,0,0,3,0,0,0,5,0,16,0,0,39,8,5,0,23,0,0
1743636600,0,0,8,1,0,6,3,5,0,8,7,0,0,1,0,0,0,13,0,21,0,0,48,3,5,0,11,0,0
1743638400,0,0,6,2,0,6,2,11,0,11,6,0,0,2,0,0,0,12,0,11,0,0,35,6,5,0,12,0,0
1743640200,0,0,7,0,0,8,2,11,0,6,5,0,0,0,0,0,0,12,0,14,0,0,40,5,5,0,13,0,0
1743642000,0,0,5,1,0,8,2,11,0,10,0,0,0,0,0,0,0,8,0,13,0,0,35,4,5,0,13,0,0
1743643800,0,0,10,2,0,11,1,6,0,5,0,0,0,0,0,6,0,10,0,20,0,0,33,1,5,0,20,0,0
1743645600,0,0,11,2,0,7,5,8,0,5,5,0,0,0,0,0,0,21,0,24,0,0,29,1,5,0,11,0,0
1743647400,0,0,12,2,0,17,2,12,0,5,6,0,0,0,0,0,0,18,0,10,0,5,21,4,5,0,10,0,0
1743649200,0,0,10,3,0,8,5,9,0,4,0,0,0,1,0,0,0,18,0,17,0,5,16,2,5,0,12,0,0
1743651000,0,0,11,0,0,15,6,21,0,0,5,0,1,0,0,0,0,12,0,6,0,5,14,2,5,0,19,0,0
1743652800,0,0,16,1,0,9,6,16,0,4,0,0,0,2,0,0,0,12,0,3,0,6,17,2,5,0,12,0,0
1743654600,0,0,18,0,0,18,4,15,0,2,0,0,0,0,0,5,0,12,0,3,0,0,18,2,5,0,8,0,0
1743656400,0,0,18,3,0,13,7,9,0,2,9,0,0,3,0,6,0,19,0,4,0,5,19,0,5,0,10,0,0
1743658200,0,0,22,4,0,21,8,10,0,3,6,0,1,3,0,7,0,25,0,5,0,7,12,0,5,0,10,0,0
1743660000,0,0,35,4,0,15,4,16,0,1,7,0,2,4,2,8,0,24,0,1,0,7,0,1,5,0,12,0,0
1743661800,0,0,18,5,0,27,8,9,0,0,15,0,2,4,3,8,0,25,0,0,0,8,7,0,5,0,12,0,0
1743663600,0,0,23,3,0,26,5,5,0,2,19,0,3,9,7,7,0,13,0,0,0,10,7,1,5,0,11,0,0
1743665400,0,0,27,2,0,20,8,7,0,1,14,0,4,6,4,5,0,19,0,1,0,8,0,1,5,0,10,0,0
1743667200,0,0,31,2,0,25,5,11,0,0,20,0,2,12,3,5,0,18,0,2,0,6,0,1,5,0,11,0,0
1743669000,0,0,21,5,0,21,11,11,0,0,26,0,2,10,4,9,0,21,0,0,0,6,0,1,5,0,17,0,0
1743670800,0,0,27,6,0,33,6,8,0,0,32,0,1,12,3,7,0,12,0,2,0,6,0,1,5,0,21,0,0
1743672600,0,0,23,12,0,19,13,9,0,0,30,0,0,15,8,10,0,19,0,0,0,7,0,0,5,0,27,0,0
1743674400,0,0,27,7,0,17,7,6,0,0,37,0,0,9,4,7,0,15,0,0,0,5,6,0,5,0,25,0,0
1743676200,0,0,28,4,0,18,10,0,0,0,36,0,2,7,5,8,0,17,0,1,0,6,0,0,5,0,26,0,0
1743678000,0,0,24,6,0,23,9,0,0,0,33,0,0,9,2,10,0,10,0,1,0,8,10,0,5,0,26,0,0
1743679800,0,0,25,2,0,31,14,5,0,0,39,0,3,6,8,8,0,11,0,0,0,9,8,3,5,0,26,0,0
1743681600,0,0,25,2,0,21,9,5,0,2,44,0,1,13,2,11,0,10,0,3,0,6,11,1,5,0,26,0,0
1743683400,0,0,32,5,0,17,5,0,0,4,38,0,6,21,3,9,0,10,0,7,0,9,8,3,5,0,18,0,0
1743685200,0,0,24,3,0,18,12,0,0,4,42,0,1,18,6,7,0,10,0,10,0,6,21,4,5,0,24,0,0
1743687000,0,0,28,10,0,19,7,0,0,3,34,0,1,11,13,7,0,10,0,7,0,5,21,3,5,0,20,0,0
1743688800,0,0,29,2,0,10,5,5,0,2,44,0,6,28,12,8,0,9,0,12,0,8,23,2,5,0,11,0,0
1743690600,0,0,22,3,0,12,4,6,0,11,58,0,7,22,6,7,0,7,0,14,0,8,25,5,5,0,6,0,0
1743692400,0,0,20,2,0,7,4,0,0,6,52,0,8,24,8,10,0,7,0,15,0,8,24,4,5,0,12,0,0
1743694200,0,0,22,2,0,7,2,0,0,0,51,0,5,16,4,5,0,5,0,23,0,6,31,2,5,0,12,0,0
1743696000,0,0,17,4,0,7,1,0,0,3,51,0,3,21,11,8,0,0,0,15,0,6,24,5,5,0,18,0,0
1743697800,0,0,16,1,0,7,1,0,0,5,58,0,4,11,7,7,0,0,0,13,0,8,35,2,5,0,10,0,0
1743699600,0,0,12,1,0,8,1,0,0,7,49,0,3,16,9,6,0,0,0,17,0,7,40,7,5,0,11,0,0
1743701400,0,0,12,0,0,2,1,0,0,5,37,0,9,11,8,5,0,6,0,26,0,10,34,7,5,0,11,0,0
1743703200,0,0,7,0,0,5,0,0,0,9,49,0,2,7,4,0,0,6,0,17,0,8,37,5,5,0,10,0,0
1743705000,0,0,9,1,0,0,3,0,0,9,35,0,5,16,4,0,0,6,0,21,0,8,29,7,5,0,12,0,0
1743706800,0,0,9,1,0,3,0,6,0,5,37,0,7,8,8,0,0,0,0,13,0,8,31,6,5,0,21,0,0
1743708600,0,0,7,0,0,4,1,6,0,8,35,0,0,5,5,0,0,0,0,20,0,7,34,5,5,0,11,0,0
1743710400,0,0,6,0,0,3,0,0,0,3,28,0,1,4,6,0,0,0,0,14,0,6,49,5,5,0,12,0,0
1743712200,0,0,6,0,0,4,0,6,0,8,17,0,1,3,3,0,0,0,0,26,0,5,36,6,5,0,10,0,0
1743714000,0,0,6,1,0,0,0,5,0,10,17,0,0,1,5,0,0,0,0,21,0,5,47,2,5,0,16,0,0
1743715800,0,0,6,0,0,1,0,0,0,10,10,0,2,1,2,0,0,0,0,26,0,5,51,6,5,0,17,0,0
1743717600,0,0,0,0,0,1,1,10,0,7,7,0,0,3,1,0,0,6,0,22,0,0,50,8,5,0,15,0,0
1743719400,0,0,7,2,0,6,0,6,0,1,6,0,0,4,1,0,0,7,0,16,0,0,36,4,5,0,12,0,0
1743721200,0,0,7,0,0,8,0,10,0,12,10,0,1,0,0,5,0,9,0,21,0,0,35,3,5,0,16,0,0
1743723000,0,0,8,1,0,8,4,7,0,10,6,0,0,1,0,5,0,10,0,11,0,0,37,5,5,0,14,0,0
1743724800,0,0,10,2,0,7,2,8,0,8,0,0,0,0,0,5,0,12,0,16,0,0,47,2,5,0,20,0,0
1743726600,0,0,7,3,0,13,2,6,0,9,0,0,0,1,0,5,0,13,0,14,0,0,40,4,5,0,24,0,0
1743728400,0,0,8,3,0,10,0,5,0,6,0,0,1,0,0,5,0,10,0,10,0,5,32,3,5,0,26,0,0
1743730200,0,0,12,2,0,13,5,12,0,7,0,0,0,0,0,5,0,10,0,15,0,0,40,8,5,0,30,0,0
1743732000,0,0,12,3,0,16,4,17,0,3,6,0,0,1,0,0,0,17,0,11,0,0,28,3,5,0,31,0,0
1743733800,0,0,13,3,0,14,5,9,0,5,5,0,1,0,0,0,0,22,0,9,0,0,21,1,5,0,29,0,0
1743735600,0,0,19,6,0,13,7,12,0,6,5,0,0,0,0,5,0,20,0,7,0,5,19,0,5,0,32,0,0
1743737400,0,0,20,5,0,16,5,21,0,8,6,0,0,0,0,7,0,20,0,7,0,0,16,1,5,0,33,0,0
1743739200,0,0,18,7,0,16,11,9,0,4,7,0,0,0,0,6,0,23,0,4,0,5,18,1,5,0,32,0,0
1743741000,0,0,20,2,0,16,7,10,0,3,0,0,0,1,2,5,0,24,0,9,0,5,12,4,5,0,36,0,0
1743742800,0,0,23,3,0,11,10,10,0,1,10,0,0,4,0,7,0,16,0,1,0,5,9,2,5,0,33,0,0
1743744600,0,0,19,6,0,21,8,12,0,3,6,0,0,0,2,7,0,23,0,4,0,6,7,1,5,0,30,0,0
1743746400,0,0,21,4,0,20,13,10,0,0,11,0,1,2,1,5,0,21,0,4,0,0,5,0,5,0,25,0,0
1743748200,0,0,28,8,0,20,11,10,0,1,18,0,0,10,2,5,0,21,0,5,0,6,5,0,5,0,27,0,0
1743750000,0,0,25,3,0,26,16,10,0,0,18,0,2,4,1,6,0,27,0,2,0,0,7,0,5,0,26,0,0
1743751800,0,0,30,4,0,21,13,12,0,0,23,0,1,7,2,5,0,20,0,1,0,5,0,0,5,0,24,0,0
1743753600,0,0,37,2,0,23,9,9,0,2,24,0,1,8,4,6,0,22,0,2,0,11,5,1,5,0,24,0,0
1743755400,0,0,24,9,0,20,13,9,0,1,23,0,0,11,5,7,0,21,0,0,0,0,0,0,5,0,33,0,0
1743757200,0,0,29,2,0,24,12,9,0,0,35,0,1,16,2,5,0,22,0,1,0,8,5,1,5,0,27,0,0
1743759000,0,0,31,5,0,19,9,7,0,0,30,0,4,10,3,6,0,18,0,0,0,8,5,0,5,0,36,0,0
1743760800,0,0,30,3,0,23,7,10,0,0,29,0,0,7,4,7,0,11,0,0,0,10,5,0,5,0,28,0,0
1743762600,0,0,27,5,0,21,13,12,0,0,26,0,1,11,6,9,0,12,0,4,0,9,6,2,5,0,23,0,0
1743764400,0,0,23,7,0,25,13,10,0,0,27,0,2,13,4,0,0,10,0,2,0,8,6,0,5,0,23,0,0
1743766200,0,0,34,7,0,22,8,9,0,3,37,0,2,18,6,10,0,11,0,6,0,10,11,0,5,0,25,0,0
1743768000,0,0,18,4,0,23,9,8,0,3,34,0,5,9,5,6,0,13,0,5,0,8,13,0,5,0,21,0,0
1743769800,0,0,26,2,0,26,8,0,0,5,43,0,5,16,10,8,0,12,0,6,0,11,17,3,5,0,21,0,0
1743771600,0,0,25,3,0,17,8,6,0,3,50,0,6,12,5,7,0,10,0,7,0,12,17,4,5,0,24,0,0
1743773400,0,0,30,5,0,12,10,5,0,7,43,0,5,17,11,7,0,10,0,7,0,8,14,0,5,0,27,0,0
1743775200,0,0,28,5,0,11,7,0,0,7,47,0,3,19,4,8,0,12,0,8,0,7,23,2,5,0,18,0,0
1743777000,0,0,36,9,0,12,5,5,0,5,43,0,8,15,10,8,0,9,0,15,0,8,34,5,5,0,12,0,0
1743778800,0,0,25,0,0,10,5,5,0,7,42,0,3,11,7,6,0,7,0,18,0,7,26,7,5,0,10,0,0
1743780600,0,0,17,2,0,9,1,0,0,5,42,0,5,11,5,6,0,0,0,22,0,6,26,1,5,0,11,0,0
1743782400,0,0,14,3,0,6,3,0,0,4,46,0,3,12,11,8,0,5,0,14,0,9,33,4,5,0,8,0,0
1743784200,0,0,12,1,0,11,2,5,0,10,49,0,4,14,9,7,0,0,0,13,0,7,29,7,5,0,7,0,0
1743786000,0,0,10,0,0,4,2,0,0,7,48,0,4,11,6,6,0,5,0,19,0,9,28,5,5,0,12,0,0
1743787800,0,0,11,2,0,3,4,0,0,5,65,0,9,16,7,5,0,0,0,10,0,8,32,1,5,0,9,0,0
1743789600,0,0,9,2,0,3,2,5,0,9,52,0,4,7,2,8,0,0,0,20,0,8,32,2,5,0,11,0,0
1743791400,0,0,8,0,0,5,1,5,0,7,45,0,2,11,4,0,0,7,0,19,0,6,45,4,5,0,19,0,0
1743793200,0,0,9,0,0,3,0,5,0,13,28,0,2,11,6,5,0,0,0,14,0,6,32,5,5,0,17,0,0
1743795000,0,0,10,0,0,2,0,0,0,11,33,0,0,8,6,0,0,6,0,14,0,6,42,3,5,0,12,0,0
1743796800,0,0,8,0,0,5,1,5,0,13,29,0,1,11,5,5,0,0,0,21,0,0,43,2,5,0,7,0,0
1743798600,0,0,9,0,0,2,0,9,0,12,24,0,3,7,6,0,0,0,0,21,0,5,50,7,5,0,9,0,0
1743800400,0,0,8,0,0,3,0,9,0,10,12,0,3,5,2,0,0,6,0,18,0,0,53,6,5,0,11,0,0
1743802200,0,0,6,1,0,2,1,7,0,7,12,0,1,9,1,0,0,5,0,23,0,5,41,4,5,0,10,0,0
1743804000,0,0,7,2,0,2,1,8,0,7,19,0,1,3,1,0,0,5,0,18,0,0,32,4,5,0,11,0,0
1743805800,0,0,6,0,0,0,2,6,0,10,12,0,1,5,1,0,0,10,0,17,0,5,33,5,5,0,16,0,0
1743807600,0,0,6,2,0,4,2,5,0,9,11,0,1,3,0,0,0,6,0,10,0,5,42,5,5,0,10,0,0
1743809400,0,0,8,0,0,7,2,5,0,11,9,0,0,1,2,0,0,7,0,19,0,0,38,5,5,0,18,0,0
1743811200,0,0,12,3,0,6,2,6,0,8,5,0,0,1,0,0,0,9,0,11,0,0,34,1,5,0,26,0,0
1743813000,0,0,9,2,0,15,4,6,0,4,0,0,0,0,1,0,0,12,0,13,0,5,40,0,5,0,23,0,0
